year,month,tmax_c,tmax_estimated,tmin_c,tmin_estimated,air_frost_days,air_frost_estimated,rain_mm,rain_estimated,sun_hours,sun_estimated
2010,2,7.1,False,1.3,False,7.0,False,79.8,False,59.3,False
2010,3,11.3,False,3.2,False,8.0,False,47.6,False,130.2,False
2010,4,15.8,False,4.9,False,0.0,False,25.5,False,209.5,False
2010,5,17.6,False,7.3,False,0.0,False,28.6,False,207.4,False
2010,6,23.0,False,11.1,False,0.0,False,34.5,False,230.5,False
2010,7,23.9,False,14.2,False,0.0,False,17.9,False,181.0,False
2010,8,21.4,False,12.1,False,0.0,False,146.2,False,141.7,False
2010,9,18.8,False,10.3,False,0.0,False,52.5,False,123.1,False
2010,10,14.5,False,7.4,False,2.0,False,43.4,False,123.5,False
2010,11,8.2,False,2.9,False,10.0,False,38.6,False,53.6,False
2010,12,2.7,False,-2.2,False,25.0,False,32.7,False,25.8,True
2011,1,7.0,False,1.9,False,12.0,False,58.8,False,49.3,False
2011,2,10.4,False,4.4,False,1.0,False,49.3,False,34.2,False
2011,3,12.4,False,3.2,True,5.0,True,9.3,False,141.5,False
2011,4,19.4,False,7.3,False,0.0,False,0.5,False,211.4,False
2011,5,18.9,False,8.4,False,0.0,False,42.5,False,208.7,False
2011,6,19.3,False,10.2,False,0.0,False,54.1,False,188.5,False
2011,7,21.4,False,10.2,False,0.0,False,43.1,False,179.4,False
2011,8,20.7,False,11.4,False,0.0,False,65.6,False,157.8,False
2011,9,20.7,False,10.7,False,0.0,False,31.8,False,151.7,False
2011,10,17.2,True,9.5,True,0.0,True,26.3,True,130.6,True
2011,11,13.5,False,6.3,False,1.0,False,28.4,False,64.8,False
2011,12,9.3,False,3.1,False,4.0,False,71.2,False,62.6,True
2012,1,9.8,False,3.6,False,6.0,False,34.6,False,85.7,False
2012,2,7.3,False,1.2,False,12.0,False,21.3,False,71.7,False
2012,3,14.0,False,3.6,False,2.0,False,24.3,False,164.3,False
2012,4,12.6,False,4.6,False,2.0,False,143.0,False,135.1,True
2012,5,17.7,False,9.7,False,0.0,False,55.5,False,185.6,True
2012,6,18.9,False,11.6,False,0.0,False,151.7,False,128.3,True
2012,7,20.5,True,12.6,True,0.0,True,100.0,True,178.2,True
2012,8,21.8,True,13.6,True,0.0,True,85.6,True,168.4,True
2012,9,18.4,True,9.2,True,0.0,True,57.6,False,173.2,False
2012,10,13.4,False,7.1,False,0.0,False,124.2,False,85.5,False
2012,11,10.1,False,4.2,False,1.0,False,83.3,False,74.0,False
2012,12,8.6,False,2.6,False,9.0,False,103.3,False,61.7,False
2013,1,6.4,False,1.9,False,14.0,False,58.5,False,47.8,False
2013,2,6.2,False,0.9,False,5.0,False,47.4,False,72.3,False
2013,3,6.3,False,0.2,False,16.0,False,76.6,False,60.7,False
2013,4,12.9,False,3.9,False,6.0,False,24.8,False,177.0,False
2013,5,15.9,False,6.7,False,0.0,False,66.2,False,193.6,False
2013,6,19.3,False,10.2,False,0.0,False,17.3,False,181.3,False
2013,7,25.5,False,13.9,False,0.0,False,45.7,False,297.3,False
2013,8,23.1,False,13.1,False,0.0,False,19.3,False,205.9,False
2013,9,19.0,False,9.9,False,0.0,False,40.6,False,123.1,False
2013,10,16.3,False,9.9,False,0.0,False,86.5,False,101.8,False
2013,11,9.9,False,3.8,False,2.0,False,55.2,False,85.7,False
2013,12,10.0,False,3.6,False,0.0,False,97.7,False,63.6,False
2014,1,9.3,False,3.5,False,3.0,False,146.9,False,77.7,False
2014,2,9.7,False,4.2,False,0.0,False,90.1,False,97.4,False
2014,3,12.8,False,3.5,False,2.0,False,39.2,False,135.6,False
2014,4,15.0,True,6.4,False,0.0,False,50.2,False,149.5,False
2014,5,17.1,True,8.9,False,0.0,False,90.3,False,185.7,False
2014,6,21.5,False,11.8,False,0.0,False,36.9,False,236.3,False
2014,7,24.9,False,13.5,False,0.0,False,45.5,False,264.6,False
2014,8,20.8,False,11.7,False,0.0,False,85.6,False,190.5,False
2014,9,21.1,False,11.4,False,0.0,False,4.1,False,143.7,False
2014,10,16.8,False,9.9,False,0.0,False,65.6,False,116.9,False
2014,11,11.5,False,5.7,False,2.0,False,98.6,False,60.9,False
2014,12,8.7,False,2.4,False,9.0,False,44.0,False,96.9,False
2015,1,8.4,False,1.6,False,10.0,False,53.6,False,81.0,False
2015,2,7.5,False,1.0,False,10.0,False,46.2,False,80.8,False
2015,3,11.4,False,3.3,False,1.0,False,25.6,False,122.9,False
2015,4,15.9,False,4.5,False,0.0,False,22.5,False,214.1,False
2015,5,16.8,False,7.7,False,0.0,False,55.6,False,183.3,False
2015,6,21.1,False,10.2,False,0.0,False,28.9,False,242.9,False
2015,7,22.6,False,12.5,False,0.0,False,47.8,False,201.0,False
2015,8,21.3,False,13.0,False,0.0,False,57.2,False,135.3,False
2015,9,18.4,False,8.9,False,0.0,False,36.8,False,164.3,False
2015,10,15.1,False,7.9,False,0.0,False,45.0,False,84.1,False
2015,11,13.1,False,7.3,False,2.0,False,65.3,False,33.8,False
2015,12,13.4,False,8.3,False,0.0,False,62.9,False,38.3,False
2016,1,9.4,False,3.0,False,5.0,False,83.9,False,59.1,False
2016,2,9.1,False,2.7,False,6.0,False,47.6,False,112.9,False
2016,3,10.2,False,2.2,False,4.0,False,74.2,False,123.8,False
2016,4,12.9,False,4.0,False,1.0,False,53.1,False,163.7,False
2016,5,18.4,False,8.7,False,0.0,False,86.1,False,202.9,False
2016,6,20.0,False,11.9,False,0.0,False,95.7,False,100.4,False
2016,7,23.3,False,13.8,False,0.0,False,3.4,False,227.6,False
2016,8,23.5,False,13.6,False,0.0,False,41.2,False,204.5,False
2016,9,20.9,False,13.0,False,0.0,False,44.6,False,113.2,False
2016,10,15.1,False,7.3,False,0.0,False,26.5,False,112.2,False
2016,11,9.4,False,3.3,False,3.0,False,76.1,False,88.3,False
2016,12,9.6,False,3.0,False,10.0,False,25.8,False,62.3,False
2017,1,7.3,False,0.8,False,16.0,False,62.8,False,64.6,False
2017,2,9.5,False,4.0,False,1.0,False,42.8,False,58.4,False
2017,3,13.7,False,5.8,False,0.0,False,43.1,False,115.6,False
2017,4,15.1,False,4.7,False,0.0,False,5.4,False,174.6,False
2017,5,19.0,False,9.4,False,0.0,False,63.6,False,169.4,False
2017,6,22.7,False,12.9,False,0.0,False,29.7,False,213.3,False
2017,7,23.3,False,13.9,False,0.0,False,62.3,False,179.2,False
2017,8,21.4,False,12.6,False,0.0,False,62.8,False,176.1,False
2017,9,18.5,False,10.4,False,0.0,False,64.6,False,119.4,False
2017,10,16.1,True,9.7,False,0.0,False,17.1,False,97.7,False
2017,11,10.7,False,3.8,False,3.0,False,48.4,False,99.6,False
2017,12,8.3,False,2.6,False,10.0,False,74.2,False,55.5,False
2018,1,8.9,False,3.0,False,4.0,False,59.1,False,67.7,False
2018,2,6.4,False,0.3,False,14.0,False,24.1,False,117.6,False
2018,3,9.1,False,2.5,False,6.0,False,87.4,False,79.0,False
2018,4,14.2,False,7.5,False,0.0,False,52.8,False,121.5,False
2018,5,19.9,False,8.6,False,0.0,False,80.8,False,234.1,False
2018,6,22.8,False,11.6,False,0.0,False,2.5,False,252.2,False
2018,7,27.4,False,14.2,False,0.0,False,23.2,False,280.9,False
2018,8,23.4,False,13.2,True,0.0,True,43.2,False,198.6,False
2018,9,20.4,False,10.0,False,0.0,False,30.3,False,169.8,False
2018,10,15.6,False,7.3,False,2.0,False,50.1,False,117.3,False
2018,11,11.7,False,5.5,False,2.0,False,61.9,False,82.7,False
2018,12,10.2,False,4.7,False,3.0,False,71.8,False,53.8,False
2019,1,7.2,False,1.0,False,16.0,False,28.6,False,50.0,False
2019,2,11.8,False,2.3,False,8.0,False,36.0,False,127.8,False
2019,3,12.7,False,5.1,False,0.0,False,37.7,False,128.3,False
2019,4,15.1,False,4.3,False,5.0,False,21.7,False,158.2,False
2019,5,18.0,False,7.2,False,0.0,False,21.3,False,203.6,False
2019,6,20.4,False,10.7,False,0.0,False,99.5,False,165.4,False
2019,7,24.5,False,13.7,False,0.0,False,42.9,False,212.4,False
2019,8,23.9,False,13.2,False,0.0,False,46.9,False,215.4,False
2019,9,20.6,False,10.4,False,0.0,False,77.9,False,176.5,False
2019,10,14.5,False,7.3,False,0.0,False,119.9,False,83.7,False
2019,11,9.6,False,4.1,False,3.0,False,105.6,False,55.3,False
2019,12,9.4,False,3.6,False,5.0,False,88.1,False,72.7,False
2020,1,9.6,False,4.5,False,3.0,False,50.0,False,71.5,False
2020,2,10.5,False,3.6,False,3.0,False,94.6,False,88.8,False
2020,3,11.4,False,3.0,False,4.0,False,39.9,False,158.7,False
2020,4,17.8,False,5.4,False,1.0,False,42.9,False,232.2,False
2020,5,20.4,False,7.6,False,1.0,False,3.5,False,322.8,False
2020,6,21.6,False,11.6,False,0.0,False,67.1,False,206.1,False
2020,7,22.5,False,12.7,False,0.0,False,55.2,False,201.7,False
2020,8,23.5,False,14.5,False,0.0,False,113.7,False,172.1,False
2020,9,20.0,False,10.2,False,0.0,False,26.6,False,174.7,False
2020,10,14.2,False,8.3,False,0.0,False,185.3,False,72.4,False
2020,11,11.9,False,6.0,False,5.0,False,35.4,False,62.4,False
2020,12,8.0,False,3.1,False,7.0,False,99.4,False,60.7,False
2021,1,6.6,False,1.3,False,13.0,False,114.6,False,41.8,False
2021,2,8.9,False,2.6,False,8.0,False,55.2,False,73.7,False
2021,3,11.6,False,3.9,False,1.0,False,29.5,False,105.8,False
2021,4,12.5,False,1.6,False,8.0,False,27.1,False,213.3,False
2021,5,15.7,False,6.6,False,0.0,False,94.5,False,159.4,False
2021,6,21.4,False,12.2,False,0.0,False,68.4,False,181.8,False
2021,7,23.7,False,14.2,False,0.0,False,67.7,False,210.4,False
2021,8,21.0,False,13.0,False,0.0,False,34.8,False,143.3,False
2021,9,21.6,False,12.1,False,0.0,False,43.6,False,148.8,False
2021,10,16.2,False,9.7,False,0.0,False,92.2,False,104.5,False
2021,11,10.9,False,4.3,False,4.0,False,18.2,False,73.0,False
2021,12,9.8,False,4.9,False,2.0,False,67.1,False,33.4,False
2022,1,8.4,False,1.4,False,12.0,False,19.9,False,86.5,False
2022,2,11.1,False,4.1,False,0.0,False,62.7,False,99.1,False
2022,3,12.7,False,4.0,False,2.0,False,40.9,False,154.3,False
2022,4,15.3,False,4.7,False,3.0,False,13.8,False,182.7,False
2022,5,19.0,False,9.7,False,0.0,False,41.9,False,202.0,False
2022,6,21.7,False,11.0,False,0.0,False,50.2,False,256.8,False
2022,7,25.9,False,13.8,False,0.0,False,7.1,False,228.9,False
2022,8,26.4,False,14.3,False,0.0,False,4.3,False,247.4,False
2022,9,20.3,False,11.2,False,0.0,False,55.2,False,128.8,False
2022,10,17.9,False,9.7,False,0.0,False,78.7,False,160.0,False
2022,11,12.8,False,7.6,False,0.0,False,106.6,False,84.4,False
2022,12,7.2,False,0.8,False,12.0,False,66.8,False,61.3,False
2023,1,8.5,False,2.6,False,8.0,False,57.2,False,91.6,False
2023,2,10.4,False,3.0,False,9.0,False,7.6,False,91.2,False
2023,3,10.9,False,4.7,False,3.0,False,133.9,False,71.9,False
2023,4,13.7,False,5.0,False,1.0,False,65.9,False,157.1,False
2023,5,18.2,True,8.4,False,0.0,False,51.2,False,228.2,False
2023,6,23.6,False,12.2,False,0.0,False,41.6,False,242.2,False
2023,7,21.3,False,13.0,False,0.0,False,100.3,False,183.8,False
2023,8,21.9,True,13.1,False,0.0,False,65.1,False,195.9,False
2023,9,22.6,False,13.2,False,0.0,False,72.9,False,154.0,False
2023,10,17.0,False,9.7,False,0.0,False,137.8,False,107.5,False
2023,11,11.1,False,4.9,False,3.0,False,78.5,False,88.5,False
2023,12,10.2,False,5.2,False,5.0,False,117.2,False,21.9,True
2024,1,8.0,False,2.6,False,6.0,False,77.0,False,70.7,False
2024,2,11.4,False,5.7,False,2.0,False,122.3,False,49.6,False
2024,3,12.5,True,5.7,True,2.0,True,79.8,False,103.4,False
2024,4,14.1,False,6.3,False,0.0,False,57.2,False,156.4,False
2024,5,18.7,False,9.9,False,0.0,False,69.9,False,179.3,False
2024,6,20.7,False,10.3,False,0.0,False,14.2,False,255.4,False
2024,7,22.4,False,12.7,False,0.0,False,69.7,False,202.6,True
2024,8,22.8,False,13.2,False,0.0,False,36.0,False,202.2,False
2024,9,18.4,False,10.9,False,0.0,False,197.1,False,97.8,True
2024,10,15.3,False,8.6,False,0.0,False,72.7,False,100.5,False
2024,11,10.5,False,5.3,False,5.0,False,74.7,False,54.3,False
2024,12,9.2,False,5.0,False,0.0,False,45.2,False,19.7,False
2025,1,6.8,True,0.8,False,12.0,False,71.8,False,50.9,False
2025,2,8.4,True,2.6,False,4.0,False,48.2,False,66.1,False
2025,3,13.2,False,2.9,False,8.0,False,1.6,False,161.9,False
2025,4,17.3,False,4.9,False,0.0,False,18.9,False,258.9,True
2025,5,19.6,False,8.2,False,0.0,False,26.0,False,266.8,True
2025,6,24.0,True,13.6,True,0.0,True,22.1,False,268.0,True
2025,7,25.3,True,14.6,False,0.0,False,40.7,False,217.8,False
2025,8,24.2,False,13.4,True,0.0,True,23.5,False,205.2,False
2025,9,19.2,False,10.4,True,0.0,True,74.4,False,178.3,False
2025,10,14.6,False,9.3,True,0.0,True,52.7,False,60.3,False
2025,11,12.0,True,6.3,True,6.0,True,124.2,False,81.4,True
2025,12,9.6,False,4.6,True,2.0,True,76.8,False,68.0,False
2026,1,7.9,True,2.1,True,11.0,True,34.1,False,71.3,True
2026,2,10.4,True,6.1,True,0.0,True,52.9,False,47.1,True
2026,3,13.0,True,4.8,True,1.0,True,22.9,False,145.1,True
2026,4,16.8,True,5.7,True,0.0,True,5.5,True,238.3,True
2026,5,20.7,True,9.6,True,0.0,True,12.0,False,239.1,True
2026,6,23.8,True,14.4,True,0.0,True,58.7,False,231.9,True
